"","a1","a1a1","a2","a2a2","a3","a3a3","a4a4","a5a5","a6a6","a7a7","a8a8","a9a9","b1b1","b2","b3","b4","b5","b5a1","b5b2","b5b5","cluster"
"762",13,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,19,0,0,9,15
"763",12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,17,0,0,9,15
"764",11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,6,0,35
"765",5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,5,1
"766",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,13
"767",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,8,5,1
"768",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,3
"769",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,3
"77",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,6,9,13
"770",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,3
"771",7,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,26,0,0,0,3
"772",15,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,27,0,5,0,10
"773",11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,13,2
"774",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,15
"775",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,27,0,0,0,3
"776",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,13,2
"777",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,4
"778",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,8,11,27
"779",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,6,15
"78",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,3
"780",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0,3
"781",7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,5,6,1
"782",12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,5,6,13
"783",5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,8,15
"784",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,10,2
"785",7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0,3
"786",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,6,1
"787",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,7,6,13
"788",5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,24,0,5,5,1
"789",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,6,8,13
"79",12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,5,5,32
"790",13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,19,0,0,0,3
"791",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,9,15
"792",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,33,0,0,0,3
"793",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,9,2
"794",11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,10,13
"795",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,6,0,10
"796",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,0,11,15
"797",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,13,2
"798",10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,5,15
"799",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,5,0,10
"8",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,6,0,3
"80",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,7,1
"800",10,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,22,0,0,0,3
"801",13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,0,0,3
"802",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,6,12,13
"803",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,5,0,10
"804",5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,19,0,0,0,3
"805",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,8,15
"806",6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,13
"807",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,3
"808",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,5,9,13
"809",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,5,0,10
"81",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,7,0,10
"810",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,4
"811",7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,8,6,13
"812",7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,12,1
"813",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,6,4
"814",7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0,3
"815",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,9,7,13
"816",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,8,15
"817",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,7,15
"818",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,8,12,13
"819",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,7,15
"82",9,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,25,0,0,0,3
"820",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,7,1
"821",6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,0,3
"822",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19,0,0,6,15
"823",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,10,2
"824",12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,31,0,0,0,3
"825",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,3
"826",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,9,5,13
"827",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,24,0,0,0,3
"828",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0,3
"829",0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,0,4
"83",8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,5,0,35
"830",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,0,3
"831",9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,23,0,0,0,3
"832",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,7,13,13
"833",9,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,28,0,0,0,3
"834",9,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,31,0,0,7,1
"835",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,0,4
"836",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11,2
"837",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,7,10,13
"838",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,3
"839",9,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,10,0,6,19,13
"84",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,3
"840",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,14,0,0,12,15
"841",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,6,6,27
"842",11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,16
"843",11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,22,0,6,7,13
"844",7,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,33,0,0,0,3
"845",11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,2
"846",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0,4
"847",12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,0,5,1
"848",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,0,0,3
"849",10,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,29,0,0,0,3
"85",14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,3
"850",12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,6,0,35
"851",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,3
"852",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,8,11,13
"853",8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,15,0,0,12,15
"854",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,5,6,13
"855",0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,26,0,0,0,4
"856",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,0,3
"857",10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,6,1
"858",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,3
"859",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,16,13
"86",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0,3
"860",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,7,13
"861",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0,3
"862",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,5,5,13
"863",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,6,7,13
"864",5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,5,5,1
"865",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,0,38
"866",6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0,3
"867",10,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,28,0,0,6,1
"868",6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,27,0,0,7,1
"869",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5,1
"87",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,6,8,13
"870",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,0,6,9,13
"871",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,6,10,13
"872",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,5,12,13
"873",18,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,37,0,0,0,3
"874",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,0,3
"875",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,5,8,13
"876",7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,29,0,0,0,3
"877",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,5,8,13
"878",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,5,0,10
"879",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,3
"88",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0,3
"880",5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,5,2
"881",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,11,2
"882",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,3
"883",6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,6,7,13
"884",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,3
"885",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,0,7,15
"886",8,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,28,0,0,0,3
"887",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,6,8,1
"888",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,0,0,3
"889",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,6,6,27
"89",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,3
"890",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,6,8,13
"891",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0,3
"892",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,5,1
"893",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,0,14,33
"894",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,7,8,13
"895",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,30,0,0,0,3
"896",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,0,8,2
"897",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,6,16,13
"898",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,32,0,0,0,3
"899",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,9,2
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14,33
"90",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,0,3
"900",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,6,11,13
"901",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,11,11,13
"902",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,11,13
"903",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,8,6,13
"904",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,10,9,13
"905",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,2
"906",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,3
"907",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,34,0,0,0,3
"908",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7,15
"909",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,0,3
"91",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,0,3
"910",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,8,10,13
"911",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,5,5,13
"912",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,3
"913",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,30,0,0,0,3
"914",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,9,2
"915",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,5,33
"916",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,3
"917",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,5,6,27
"918",9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,6,6,13
"919",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,0,10
"92",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,7,5,1
"920",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7,15
"921",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,0,4
"922",5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,0,6,13,13
"923",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,5,12,13
"924",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,26,0,0,0,3
"925",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,9,15
"926",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,9,8,13
"927",15,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,33,0,0,0,3
"928",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,3
"929",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,7,15
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,12,33
"930",11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,16
"931",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,3
"932",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,13
"933",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,8,7,13
"934",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,9,13
"935",10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,0,8,15
"936",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,3
"937",14,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0,3
"938",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,29,0,0,0,3
"939",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,12,2
"94",12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,23,0,0,0,3
"940",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,3
"941",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,3
"942",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,5,11,13
"943",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,24,0,0,0,3
"944",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,26,0,0,0,3
"945",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,3
"946",12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,5,9,32
"947",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5,1
"948",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,17,0,0,9,15
"949",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,5,10,13
"95",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,8,15
"950",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,5,9,13
"951",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,6,5,1
"952",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0,3
"953",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,7,0,10
"954",10,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,22,0,0,11,15
"955",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,3
"956",11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,5,11,13
"957",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,3
"958",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,8,33
"959",10,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,19,0,0,6,15
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,7,8,27
"960",13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,9,2
"961",11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,7,13
"962",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,7,6,13
"963",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,13
"964",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,3
"965",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,5,15
"966",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,5,7,13
"967",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,16,0,0,8,15
"968",13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,3
"969",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,9,2
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,4
"970",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,5,5,1
"971",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,6,6,13
"972",13,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,31,0,0,0,3
"973",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,3
"974",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,0,3
"975",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,5,7,27
"976",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,21,0,0,0,3
"977",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,7,27
"978",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,0,0,0,3
"979",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,8,13
"98",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0,3
"980",5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,19,0,0,9,15
"981",13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,0,3
"982",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,9,2
"983",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,0,6,15
"984",13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,8,6,13
"985",8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,0,0,3
"986",7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,8,2
"987",9,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,38,0,0,0,3
"988",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,5,0,10
"989",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,0,3
"99",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,3
"990",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,5,7,13
"991",6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,9,15
"992",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,23,0,0,0,3
"993",13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,3
"994",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,0,9,15
"995",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,7,0,0,10,2
"996",7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,15,0,10,14,13
"997",7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,5,7,13
"998",5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19,0,0,10,15
"999",11,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0,3
