,0,1,2,3,4,5,7,8
a1005831090,1,1,1,0,0,0,0,0
a1161381522,1,1,0,0,0,1,0,0
a1409698667,2,2,0,0,0,2,0,0
a1412625411,162,157,0,0,0,162,0,0
a1488088415,7,6,0,0,0,7,0,0
a1488089419,1,0,0,0,0,1,0,0
a1743085591,1,1,0,0,0,1,0,0
a1863690462,1,0,1,0,0,0,0,0
a1930851759,16,16,0,0,0,16,0,0
a1930851770,6,6,0,0,0,6,0,0
a1992404130,1,1,0,0,0,1,0,0
a2308130196,2,1,0,0,0,2,0,0
a2437926070,1,1,0,0,0,1,0,0
a2780813677,1,1,0,0,0,1,0,0
a2861472341,4,4,0,0,0,4,0,0
a2861472345,5,1,0,0,0,5,0,0
a2902878580,1,1,0,0,0,1,0,0
a3086091356,2,1,2,0,0,0,0,0
a3208447095,5,4,0,0,0,5,0,0
a3228839619,7,7,0,5,0,2,0,0
a3336097381,3,2,0,0,0,3,0,0
a3387288030,1,1,0,0,0,1,0,0
a3436840924,16,14,0,0,0,16,0,0
a3436840960,12,10,0,0,0,12,0,0
a3461750771,1,1,0,0,0,1,0,0
a3461765058,1,0,0,0,0,1,0,0
a3466058276,1,1,0,0,0,1,0,0
a3486168160,4,4,0,0,0,4,0,0
a3536441868,11,11,0,11,0,0,0,0
a3638783942,1,1,0,0,0,1,0,0
a3717263325,1,1,0,0,0,1,0,0
a3730198063,2,2,2,0,0,0,0,0
a3730481037,1,1,1,0,0,0,0,0
a3816556374,3,3,2,1,0,0,0,0
a3860876889,2,2,2,0,0,0,0,0
a3860876949,3,2,3,0,0,0,0,0
a3893898337,11,11,0,11,0,0,0,0
a3900765852,2,2,2,0,0,0,0,0
a3915608727,4,4,0,0,0,4,0,0
a3959617756,2,2,0,0,0,2,0,0
a3996125377,1,1,0,0,0,1,0,0
a4000288744,1,1,0,0,0,1,0,0
a4049536337,1,0,0,0,0,1,0,0
a4052220666,1,0,1,0,0,0,0,0
a4102355432,2,1,2,0,0,0,0,0
a411248937,2,2,0,2,0,0,0,0
a4121195473,16,16,0,0,0,16,0,0
a4129366369,1,1,0,0,0,1,0,0
a4131371989,6,6,6,0,0,0,0,0
a4135159796,2,2,2,0,0,0,0,0
a4221661693,1,0,0,0,0,1,0,0
a4279749965,1,1,0,0,0,1,0,0
a4297551713,12,12,1,11,0,0,0,0
a4297552690,11,11,0,11,0,0,0,0
a4297554814,3,3,3,0,0,0,0,0
a4338955184,31,10,0,0,0,31,0,0
a4340570461,12,11,12,0,0,0,0,0
a4374347510,38,37,38,0,0,0,0,0
a4392480606,100,68,0,0,0,100,0,0
a4416217682,1,1,0,0,0,1,0,0
a4419538066,15,14,0,0,0,15,0,0
a4423851596,9,8,9,0,0,0,0,0
a4474140233,27,27,26,1,0,0,0,0
a4476805516,1,1,0,0,0,1,0,0
a447971550,1,1,1,0,0,0,0,0
a4526625372,2,2,0,0,0,2,0,0
a4652685954,1,0,1,0,0,0,0,0
a4660178451,3,0,0,0,0,3,0,0
a4665617026,4,4,3,1,0,0,0,0
a4665712499,2,2,2,0,0,0,0,0
a4665891113,1,1,1,0,0,0,0,0
a4665892165,4,4,4,0,0,0,0,0
a4665897416,2,2,2,0,0,0,0,0
a4665897969,1,1,1,0,0,0,0,0
a4665903885,1,1,1,0,0,0,0,0
a4675059100,2,2,2,0,0,0,0,0
a4686509829,2,2,2,0,0,0,0,0
a4695853952,9,8,9,0,0,0,0,0
a4707865726,219,187,0,0,0,219,0,0
a4707865981,4,1,0,0,0,4,0,0
a4707874892,1,1,0,0,0,1,0,0
a4708675610,5,5,0,0,0,5,0,0
a4717069784,9,8,9,0,0,0,0,0
a4745544837,1,1,1,0,0,0,0,0
a4751986813,8,8,8,0,0,0,0,0
a4765556460,1,1,0,0,0,1,0,0
a4811385025,4,4,0,0,0,4,0,0
a4844000327,1,1,0,1,0,0,0,0
a4850463048,1,1,0,1,0,0,0,0
a4857080139,20,15,20,0,0,0,0,0
a4857081234,29,24,29,0,0,0,0,0
a4857082814,33,23,33,0,0,0,0,0
a4861489847,2,2,1,1,0,0,0,0
a4874523461,1,1,1,0,0,0,0,0
a4879935071,1,0,0,0,0,1,0,0
a4888093099,1,1,0,0,0,1,0,0
a4888098648,1,0,0,0,0,1,0,0
a4892209809,1,1,0,0,0,1,0,0
a4900438303,1,1,1,0,0,0,0,0
a4907063747,1,1,0,0,0,1,0,0
a4923128384,13,2,0,0,0,13,0,0
a4930843724,2,2,0,0,0,2,0,0
a4935383754,1,1,0,0,0,1,0,0
a4956349957,2,1,2,0,0,0,0,0
a4962604487,1,1,0,0,0,1,0,0
a4962604949,1,0,1,0,0,0,0,0
a4963594775,63,5,0,0,0,63,0,0
a4963600277,1,0,0,0,0,1,0,0
a4968398292,1,1,0,0,0,1,0,0
a4969202716,2,2,0,0,0,2,0,0
a4976654763,1,1,0,1,0,0,0,0
a4986079692,1,1,1,0,0,0,0,0
a5003132532,2,1,2,0,0,0,0,0
a5004730281,1,1,0,0,0,1,0,0
a5011045533,3,3,3,0,0,0,0,0
a501114088,15,15,15,0,0,0,0,0
a5022579678,1,1,1,0,0,0,0,0
a5064423104,1,1,1,0,0,0,0,0
a5098173396,1,1,0,0,0,1,0,0
a5113437176,1,1,0,0,0,1,0,0
a515042954,106,94,0,0,0,106,0,0
a515042969,2517,2495,0,0,0,2517,0,0
a5167224874,1,0,0,0,0,1,0,0
a5167224913,1,0,0,0,0,1,0,0
a5202600097,2,1,0,0,0,2,0,0
a5202600139,2,2,0,0,0,2,0,0
a5202600479,2,2,0,0,0,2,0,0
a5246092985,2,2,0,0,0,2,0,0
a5252092296,1,1,1,0,0,0,0,0
a5252092839,2,2,2,0,0,0,0,0
a5282900219,2,2,0,0,0,2,0,0
a5284480485,1,1,0,0,0,1,0,0
a5285926325,104,103,0,104,0,0,0,0
a5286126234,2,1,0,0,0,2,0,0
a5286126289,1,1,0,0,0,1,0,0
a5307854452,8,4,8,0,0,0,0,0
a5310188789,1,1,0,0,0,1,0,0
a5310188866,1,1,0,0,0,1,0,0
a5325379796,4,3,0,0,0,4,0,0
a5331277326,3,2,3,0,0,0,0,0
a5339469767,2,2,0,0,0,2,0,0
a5351216030,5,4,5,0,0,0,0,0
a5351718126,4,4,4,0,0,0,0,0
a5374417987,1,1,1,0,0,0,0,0
a5390365067,47,28,0,0,0,47,0,0
a5390365238,3,3,3,0,0,0,0,0
a5390365937,1,1,1,0,0,0,0,0
a5390374398,29,27,0,0,0,29,0,0
a5390374724,1,1,1,0,0,0,0,0
a5390374977,5,5,5,0,0,0,0,0
a5395569090,1,1,1,0,0,0,0,0
a5399879907,1,1,1,0,0,0,0,0
a5402488769,701,688,701,0,0,0,0,0
a5402492947,10,9,9,1,0,0,0,0
a5409352947,1,0,1,0,0,0,0,0
a5423596317,1,1,0,1,0,0,0,0
a5424278073,1,0,1,0,0,0,0,0
a5431009500,4,4,4,0,0,0,0,0
a5440065394,1,1,0,0,0,1,0,0
a5450858373,1,1,1,0,0,0,0,0
a5475732385,1,1,0,0,0,1,0,0
a5484770275,48,42,48,0,0,0,0,0
a5492962043,1,0,1,0,0,0,0,0
a5494054120,1,1,1,0,0,0,0,0
a5494054149,300,290,300,0,0,0,0,0
a5495693088,1,1,1,0,0,0,0,0
a5495693152,2,2,2,0,0,0,0,0
a5495693882,2,2,2,0,0,0,0,0
a5495694439,1,1,1,0,0,0,0,0
a5495694550,1,1,1,0,0,0,0,0
a5495695565,7,7,3,0,0,4,0,0
a5495695724,2,2,2,0,0,0,0,0
a5495695847,4,4,2,0,0,2,0,0
a5495696053,1,1,1,0,0,0,0,0
a5495696405,3,3,1,0,0,0,0,0
a5495696456,7,7,3,0,0,4,0,0
a5495696549,21,20,21,0,0,0,0,0
a5495696940,3,3,1,0,0,2,0,0
a5495696991,4,3,2,0,0,2,0,0
a5495697049,2,2,2,0,0,0,0,0
a5495697765,3,3,1,0,0,0,0,0
a5495697826,2,2,2,0,0,0,0,0
a5495697884,1,1,1,0,0,0,0,0
a5495697968,9,8,5,0,0,3,0,0
a5495698043,11,11,7,0,0,4,0,0
a5495698530,2,2,2,0,0,2,0,0
a5495702870,2,2,2,0,0,0,0,0
a5499403765,47,45,47,0,0,0,0,0
a5506486534,27,27,27,0,0,0,0,0
a5512825381,1,1,1,0,0,0,0,0
a5538815179,1,1,1,0,0,0,0,0
a5539092822,1,1,1,0,0,0,0,0
a5539132294,1,1,1,0,0,0,0,0
a5546501684,64,43,64,0,0,0,0,0
a5554591692,2,0,0,0,0,2,0,0
a5558172674,1,1,1,0,0,0,0,0
a5565296141,2,2,2,0,0,0,0,0
a5567180387,970,946,970,0,0,0,0,0
a5567604755,1,0,0,0,0,1,0,0
a5576497561,4,3,4,0,0,0,0,0
a5595849372,1,1,1,0,0,0,0,0
a5601656023,11,11,0,11,0,0,0,0
a5617233840,1,1,1,0,0,0,0,0
a5633010199,1,1,1,0,0,0,0,0
a5633010278,1,1,0,1,0,0,0,0
a5633010856,1,1,1,0,0,0,0,0
a5633011107,2,2,1,1,0,0,0,0
a5633011295,1,1,1,0,0,0,0,0
a5633011363,3,3,1,2,0,0,0,0
a5633011727,1,1,0,1,0,0,0,0
a5633011798,2,2,2,0,0,0,0,0
a5633011919,2,2,1,1,0,0,0,0
a5633012381,1,1,1,0,0,0,0,0
a5633031188,37,30,0,0,0,37,0,0
a5647195014,1,1,0,0,0,1,0,0
a5658646673,10,10,0,0,0,10,0,0
a5664371117,350,303,338,4,0,8,0,0
a5687360225,1,1,0,0,0,1,0,0
a5692505439,1,1,0,0,0,1,0,0
a5692706526,1,1,0,0,0,1,0,0
a5696802504,1,1,1,0,0,0,0,0
a5715700939,12,11,12,0,0,0,0,0
a5715747784,43,36,43,0,0,0,0,0
a5726057725,3,3,1,2,0,0,0,0
a5753380702,2,1,2,0,0,0,0,0
a5754764796,2,2,2,0,0,0,0,0
a5770157605,3,2,3,0,0,0,0,0
a5771830402,8,8,8,0,0,0,0,0
a5771830485,33,30,33,0,0,0,0,0
a5772896727,4,3,4,0,0,0,0,0
a5776956738,69,58,0,0,0,69,0,0
a5776956904,4,4,4,0,0,0,0,0
a5776956949,2,2,2,0,0,0,0,0
a5776957298,5,5,5,0,0,0,0,0
a5822896270,8,8,8,0,0,0,0,0
a5830457937,3,3,3,0,0,0,0,0
a5844816811,1,1,0,0,0,1,0,0
a5846585259,1,1,1,0,0,0,0,0
a5850685286,1,1,1,0,0,0,0,0
a5880917954,4,3,0,0,0,4,0,0
a5905891756,1,1,0,1,0,0,1,9
a5905895321,1,1,0,1,0,0,0,0
a5912313637,541,514,541,0,0,0,0,0
a5921809619,266,251,258,8,0,0,0,0
a5948517920,1,1,1,0,0,0,0,0
a5950830609,34,20,0,0,0,34,0,0
a5950955866,436,312,0,0,0,436,0,0
a5960549651,3,3,3,0,0,0,0,0
a5960925264,2,2,1,0,0,1,0,0
a5961494370,4,3,4,0,0,0,0,0
a5966089485,526,493,526,0,0,0,0,0
a5972395507,5,5,1,4,0,0,0,0
a5984978951,1,1,1,0,0,0,0,0
a5989631468,1,1,1,0,0,0,0,0
a5990807142,3,3,0,0,0,3,0,0
a5990807756,1,1,1,0,0,0,0,0
a5990808062,3,3,3,0,0,0,0,0
a5990808838,12,10,12,0,0,0,0,0
a5990809437,5,5,5,0,0,0,0,0
a5990809484,11,9,11,0,0,0,0,0
a5990809710,1,1,1,0,0,0,0,0
a5990960091,5,4,0,0,0,5,0,0
a5993059485,2,2,0,0,0,2,0,0
a5993059517,1,0,0,0,0,1,0,0
a5995484634,1,1,0,0,0,1,0,0
a5996105124,2,2,2,0,0,0,0,0
a5997616645,7,7,7,0,0,0,0,0
a5997733899,1,1,1,0,0,0,0,0
a6000618870,2,2,2,0,0,0,0,0
a6000619150,2,2,2,0,0,0,0,0
a6027246439,1,0,1,0,0,0,0,0
a6027246477,11,10,3,0,0,8,0,0
a6033891325,1,1,1,0,0,0,0,0
a6035086615,1,1,1,0,0,0,0,0
a6035264341,2,2,2,0,0,0,0,0
a6035591679,30,29,30,0,0,0,0,0
a6035592005,44,41,44,0,0,0,0,0
a6035592170,21,18,21,0,0,0,0,0
a6035592483,73,65,73,0,0,0,0,0
a6035592698,3,3,3,0,0,0,0,0
a6035592839,109,108,109,0,0,0,0,0
a6051350394,1,1,1,0,0,0,0,0
a6054776623,6,6,6,0,0,0,0,0
a6076283545,1,0,0,0,0,1,0,0
a6088049387,3,3,3,0,0,0,0,0
a6088049395,6,5,6,0,0,0,0,0
a609252516,1,1,0,1,0,0,0,0
a6102911342,1,1,1,0,0,0,0,0
a6106559795,1,1,1,0,0,0,0,0
a6114500435,1,1,1,0,0,0,0,0
a6114773114,1632,1581,1630,2,0,0,0,0
a6115011847,2,2,2,0,0,0,0,0
a6117800987,32,29,32,0,0,0,0,0
a6119300167,2,2,0,0,0,2,0,0
a6121328663,0,0,0,0,0,3,0,0
a6123264831,1,0,0,0,0,1,0,0
a6124898063,10,10,1,9,0,0,0,0
a6125556157,1,1,0,0,0,1,0,0
a6126024662,10,10,1,9,0,0,0,0
a6127072421,24,15,24,0,0,0,0,0
a6127100807,1,0,0,0,0,1,0,0
a6127428339,1,0,0,0,0,1,0,0
a6127571065,1,1,0,1,0,0,0,0
a6127580099,1,1,1,0,0,0,0,0
a6127920612,1,1,1,0,0,0,0,0
a6128355529,1,0,0,0,0,1,0,0
a6128355595,1,1,0,0,0,1,0,0
a6128355633,2,2,0,0,0,2,0,0
a6128372683,1,1,0,0,0,1,0,0
a6130317686,1,1,0,0,0,1,0,0
a6130716573,13,13,0,13,0,0,0,0
a6133390513,18,17,0,0,0,18,0,0
a6133391745,27,26,0,0,0,27,0,0
a6136628473,6,6,0,0,0,6,0,0
a6137486837,1,1,0,0,0,1,0,0
a6137668245,1,1,1,0,0,0,0,0
a6138063578,1,1,1,0,0,0,0,0
a6142662134,2,2,0,0,0,2,0,0
a6142668458,1,0,0,0,0,1,0,0
a6144560182,1,1,1,0,0,0,0,0
a6144911843,2,2,2,0,0,0,0,0
a6146435380,22,15,0,0,0,22,0,0
a6146482933,1,1,1,0,0,0,0,0
a6157324037,1,1,1,0,0,0,0,0
a6157428805,7,7,1,6,0,0,0,0
a6158468120,3,3,3,0,0,0,0,0
a6158642491,1,0,0,0,0,1,0,0
a6163757325,2,2,0,0,0,2,0,0
a6164657570,3,3,0,3,0,0,0,0
a6167726027,1,1,1,0,0,0,0,0
a6169829989,1,0,0,0,0,1,0,0
a6169830033,1,0,0,0,0,1,0,0
a6176114691,1,1,0,0,0,1,0,0
a6176858948,142,123,0,0,0,142,0,0
a6176871439,190,165,0,0,0,190,0,0
a6177502198,4,4,3,1,0,0,0,0
a6180822586,0,0,0,0,0,1,0,0
a6182353613,1,1,0,0,0,1,0,0
a6182366148,2,2,2,0,0,0,0,0
a6183750753,813,733,813,0,0,0,0,0
a6183750876,1,1,1,0,0,0,0,0
a6183975952,1,1,0,0,0,1,0,0
a6184860354,1,1,0,0,0,1,0,0
a6184995193,1,1,1,0,0,0,0,0
a6185029126,1,1,0,0,0,1,0,0
a6186120532,2,2,0,0,0,2,0,0
a6186409254,1,1,0,0,0,1,0,0
a6186569976,1,0,0,0,0,1,0,0
a6191358547,0,0,0,0,0,14,0,0
a6192229808,3,3,0,0,0,3,0,0
a6192229865,1,1,0,0,0,1,0,0
a6194223907,2,1,2,0,0,0,0,0
a6206860421,1,1,1,0,0,0,0,0
a6206862915,1,1,1,0,0,0,0,0
a6207106977,1,1,1,0,0,0,0,0
a6207117055,1,1,0,1,0,0,0,0
a6208865761,3,3,0,0,0,3,0,0
a6208968354,1,1,1,0,0,0,0,0
a6210787313,53,48,52,1,0,0,0,0
a6212233749,1,1,1,0,0,0,0,0
a6212235429,1,1,1,0,0,0,0,0
a6212616110,1,1,0,1,0,0,0,0
a6214245647,1,1,0,0,0,1,0,0
a6216049324,1,0,1,0,0,0,0,0
a6217183763,1,1,1,0,0,0,0,0
a6217657595,91,86,91,0,0,0,0,0
a6217659576,22,17,22,0,0,0,0,0
a6218141565,1,1,1,0,0,0,0,0
a6218225219,5,4,5,0,0,0,0,0
a6218225491,1,1,1,0,0,0,0,0
a6218225731,4,3,4,0,0,0,0,0
a6218225752,2,1,2,0,0,0,0,0
a6218406404,373,333,373,0,0,0,0,0
a6218469611,1,1,0,0,0,1,0,0
a6218470489,1,1,0,0,0,1,0,0
a6218700058,1,1,0,0,0,1,0,0
a6218706548,22,10,22,0,0,0,0,0
a6218949989,1,0,1,0,0,0,0,0
a6219557576,639,593,639,0,0,0,0,0
a6220082544,1,1,1,0,0,0,0,0
a6221861739,22,21,2,20,0,0,0,0
a6221861800,226160,216581,41677,184483,0,0,0,0
a6222327309,1,1,1,0,0,0,0,0
a6222611444,1,1,1,0,0,0,0,0
a6224307516,102,102,15,87,0,0,0,0
a6225099547,171,147,155,16,0,0,0,0
a6227242375,1,1,1,0,0,0,0,0
a6227403395,2,2,2,0,0,0,0,0
a6229519452,1,1,1,0,0,0,0,0
a6231386586,57,40,0,0,0,57,0,0
a6231386746,3,3,0,0,0,3,0,0
a6231387043,1,1,0,0,0,1,0,0
a6231394547,1,1,1,0,0,0,0,0
a6231698371,367,350,367,0,0,0,0,0
a6231758171,1,1,1,0,0,0,0,0
a6231758406,8,8,8,0,0,0,0,0
a6231778307,1,1,1,0,0,0,0,0
a6232112359,1,1,1,0,0,0,0,0
a6232606071,1,1,1,0,0,850,0,0
a6233016475,3,2,3,0,0,0,0,0
a6233150179,1,1,1,0,0,0,0,0
a6233284681,1,1,1,0,0,0,0,0
a6233554281,0,0,0,0,0,2,0,0
a6233554317,0,0,0,0,0,20,0,0
a6233555365,0,0,0,0,0,20,0,0
a6233557186,0,0,0,0,0,2,0,0
a6233557216,0,0,0,0,0,2,0,0
a6233557242,0,0,0,0,0,2,0,0
a6233557810,0,0,0,0,0,2,0,0
a6233557840,0,0,0,0,0,10,0,0
a6233557880,0,0,0,0,0,10,0,0
a6233557924,0,0,0,0,0,8,0,0
a6233557951,0,0,0,0,0,12,0,0
a6233560257,0,0,0,0,0,8,0,0
a6233560286,1,1,1,0,0,170,0,0
a6233560487,0,0,0,0,0,16,0,0
a6233560740,0,0,0,0,0,2,0,0
a6233560765,0,0,0,0,0,2,0,0
a6233560798,0,0,0,0,0,20,0,0
a6233561624,0,0,0,0,0,2,0,0
a6233561653,0,0,0,0,0,1,0,0
a6233561894,0,0,0,0,0,1,0,0
a6233561919,0,0,0,0,0,1,0,0
a6233569879,1,1,1,0,0,0,0,0
a6233966698,1,1,0,1,0,0,0,0
a6233966714,1,1,0,1,0,0,0,0
a6233966720,1,1,0,1,0,0,0,0
a6233966904,1,1,0,1,0,0,0,0
a6235196784,3,3,3,0,0,0,0,0
a6235196851,71,67,70,1,0,0,0,0
a6235197054,9,8,9,0,0,0,0,0
a6235405668,5,5,5,0,0,0,0,0
a6236432122,3,3,0,3,0,0,0,0
a6236432374,3,3,0,3,0,0,0,0
a6236788405,1,1,1,0,0,0,0,0
a6238013310,2,1,0,0,0,2,0,0
a6238013335,1,0,0,0,0,1,0,0
a6238105613,1,1,0,0,0,1,0,0
a6238340468,8085,6466,8077,8,0,0,0,0
a6238835525,4,4,3,1,0,0,0,0
a6238837081,2,2,0,2,0,0,0,0
a6238837822,4,4,1,3,0,0,0,0
a6238838528,2,2,1,1,0,0,0,0
a6238839290,4,4,1,3,0,0,0,0
a6238840043,3,3,2,1,0,0,0,0
a6238841354,1,1,0,1,0,0,0,0
a6238842343,3,3,2,1,0,0,0,0
a6238843128,5,5,1,4,0,0,0,0
a6238843875,1,1,0,1,0,0,0,0
a6239009799,1,1,1,0,0,0,0,0
a6239010113,4,3,4,0,0,0,0,0
a6239027387,1,1,0,0,0,1,0,0
a6239048926,1,1,1,0,0,0,0,0
a6240926079,4,4,4,0,0,0,0,0
a6240929498,1,1,0,0,0,1,0,0
a6243371515,4,3,3,1,0,0,0,0
a6246645375,0,0,0,1,0,0,0,0
a6246645461,0,0,0,0,0,20,0,0
a6246672279,0,0,0,1,0,0,0,0
a6246672407,0,0,0,0,0,20,0,0
a6246688501,0,0,0,1,0,0,0,0
a6246688560,0,0,0,0,0,100,0,0
a6249832520,1292,1203,1291,1,0,0,0,0
a6249834537,4100,3547,4100,0,0,0,0,0
a6252955579,1,0,0,0,0,1,0,0
a6253061949,3,1,0,0,0,3,0,0
a6253142013,0,0,0,0,0,1,0,0
a6253179871,8,7,8,0,0,0,0,0
a6253238383,0,0,0,0,0,1,0,0
a6253311409,0,0,0,0,0,1,0,0
a6254059822,1,1,1,0,0,0,0,0
a6254061824,3,3,3,0,0,0,0,0
a6254114881,3,3,3,0,0,0,0,0
a6254115034,11,11,11,0,0,0,0,0
a6254124438,5,4,3,2,0,0,0,0
a6254406443,22,19,22,0,0,0,0,0
a6254408608,2,2,2,0,0,0,0,0
a6254556571,1,1,1,0,0,0,0,0
a6254841253,0,0,0,0,0,1,0,0
a6254841322,0,0,0,0,0,120,0,0
a6254863748,2,2,2,0,0,0,0,0
a6255486427,7,6,7,0,0,0,0,0
a6255532702,3134,2449,3051,83,0,0,0,0
a6255599908,2,1,1,1,0,0,0,0
a6255706643,0,0,0,0,1,0,0,0
a6255708300,0,0,0,0,160,670,0,0
a6255734893,0,0,0,0,0,1,0,0
a6255735278,25,285,20,6,0,0,0,0
a6255751611,3,2,3,0,0,0,0,0
a6255885921,1,0,1,0,0,0,0,0
a6255892558,2,2,2,0,0,0,0,0
a6255967760,13,13,1,0,326,0,0,0
a6255979148,0,0,0,0,1,0,0,0
a6255979607,48,48,48,0,38,12,0,0
a6255981709,0,0,0,0,0,1,0,0
a6256014611,401,326,401,0,0,0,0,0
a6256018664,7,6,7,0,0,0,0,0
a6256018813,214,174,214,0,0,0,0,0
a6256027503,6,6,6,0,0,0,0,0
a6256046037,1,0,0,0,0,1,0,0
a6256046065,1,1,0,0,0,1,0,0
a6256046102,12,9,12,0,0,0,0,0
a6256049903,3,1,0,0,0,3,0,0
a6256049952,1,0,0,0,0,1,0,0
a6256049973,12,7,12,0,0,0,0,0
a6256140320,1,0,1,0,0,0,0,0
a6256183845,4,4,4,0,0,0,0,0
a6256184107,21,20,21,0,0,0,0,0
a6256185280,3,3,3,0,0,0,0,0
a6256219395,6,5,6,0,0,0,0,0
a6256256519,3,3,3,0,0,0,0,0
a6256256580,43,41,43,0,0,0,0,0
a6256256962,4,4,4,0,0,0,0,0
a6256516525,1,1,0,1,0,0,0,0
a6256519290,1,0,1,0,0,0,0,0
a6256599095,1,1,0,0,0,1,0,0
a6256646575,3,3,3,0,0,0,0,0
a6256649410,1,0,1,0,0,0,0,0
a6256810996,6,6,6,0,0,0,0,0
a6256895231,1,0,1,0,0,0,0,0
a6256998227,1,1,1,0,0,0,0,0
a6256999030,33,32,28,0,11,0,0,0
a6257101974,0,0,0,0,1,0,0,0
a6257247941,1,1,1,0,0,0,0,0
a6257250550,0,0,0,0,0,1,0,0
a6257250624,7,7,7,0,0,5,0,0
a6257250695,1,1,1,0,0,1,0,0
a6257250783,3,3,3,0,0,1,0,0
a6257428774,0,0,0,0,1,0,0,0
a6257428885,0,0,0,0,0,17,0,0
a6257429468,0,0,0,0,0,1,0,0
a6257429715,1,1,1,0,1,0,0,0
a6257429772,48,48,34,0,116,8,0,0
a6257432693,0,0,0,0,0,1,0,0
a6257433337,0,0,0,0,1,0,0,0
a6257435487,1,1,1,0,1,1,0,0
a6257436622,5,5,5,0,3,5,0,0
a6257439698,0,0,0,0,0,1,0,0
a6257462798,1,1,0,0,0,2,0,0
a6257489732,0,0,0,0,1,0,0,0
a6257489827,50,50,50,0,102,8,0,0
a6257490374,0,0,0,0,0,1,0,0
a6257568518,0,0,0,0,0,1,0,0
a6257597688,1,1,1,0,63,0,0,0
a6257652952,1,1,1,0,0,0,0,0
a6257653083,1831,1764,1438,77,0,331,0,0
a6257655536,4455,4192,4352,113,0,0,0,0
a6257669344,1777,1707,1777,0,0,0,0,0
a6257719116,0,0,0,0,1,0,0,0
a6257719158,1,1,0,0,1,0,0,0
a6257719183,1,1,0,0,1,0,0,0
a6257719327,0,0,0,0,1,0,0,0
a6257719370,1,1,0,0,0,0,0,0
a6257719391,0,0,0,0,1,0,0,0
a6257719418,1,1,0,0,1,0,0,0
a6257719469,1,1,0,0,1,0,0,0
a6257719504,1,1,0,0,1,0,0,0
a6257719536,1,1,0,0,1,0,0,0
a6257719559,1,1,0,0,1,0,0,0
a6257719591,0,0,0,0,1,0,0,0
a6257719621,1,1,0,0,1,0,0,0
a6257719639,1,1,0,0,1,0,0,0
a6257719675,1,1,0,0,1,0,0,0
a6257719735,1,1,0,0,1,0,0,0
a6257719831,0,0,0,0,1,0,0,0
a6257719855,1,1,0,0,0,0,0,0
a6257720323,1,1,0,0,0,0,0,0
a6257748110,21,14,0,0,0,21,0,0
a6257749407,2,1,2,0,0,0,0,0
a6257749653,9,2,9,0,0,0,0,0
a6257749745,1,0,1,0,0,0,0,0
a6257779830,0,0,0,0,1,0,0,0
a6257779974,0,0,0,0,5,2,0,0
a6257867677,0,0,0,0,1,0,0,0
a6257868503,0,0,0,0,7,2,0,0
a6257870939,0,0,0,0,1,1,0,0
a6257904564,406,353,392,1,0,13,0,0
a6257923053,22,20,22,0,0,0,0,0
a6257923865,5,4,5,0,0,0,0,0
a6258057312,0,0,0,0,0,31,0,0
a6258120377,2,2,2,0,0,0,0,0
a6258120690,0,0,0,0,379,0,0,0
a6258122030,4,4,4,0,0,0,0,0
a6258130280,0,0,0,0,1,0,0,0
a6258130316,0,0,0,0,1,0,0,0
a6258130392,5,5,0,1,47,24,0,0
a6258131618,0,0,0,0,0,1,0,0
a6258142244,0,0,0,0,1,0,0,0
a6258142523,15,15,0,0,1754,361,0,0
a6258145301,0,0,0,0,0,1,0,0
a6258156100,0,0,0,0,1,0,0,0
a6258156550,3,3,0,0,22,34,0,0
a6258158332,0,0,0,0,0,1,0,0
a6258172143,0,0,0,0,1,0,0,0
a6258172380,3,3,0,3,43,11,0,0
a6258173840,0,0,0,0,0,1,0,0
a6258179547,0,0,0,0,1,0,0,0
a6258179590,2,2,0,1,0,0,0,0
a6258179646,438,434,76,47,0,0,0,0
a6258191692,1,1,1,0,0,0,0,0
a6258204022,0,0,0,0,22,0,0,0
a6258205315,0,0,0,0,1,0,0,0
