,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,s1,s2,s3,s4,s5,s6
7,12,0,0,0,0,0,0,0,0,0,50,2,43,1,1,1
70,7,0,0,0,0,0,0,0,0,0,30,1,26,1,1,0
700,8,0,0,0,0,0,0,0,0,0,36,0,31,0,0,0
701,10,0,0,0,0,0,0,0,0,0,41,2,37,0,0,0
702,10,0,0,0,0,0,0,0,0,0,37,2,32,1,0,0
703,6,0,0,0,0,0,0,0,0,0,34,3,32,1,1,1
704,7,0,0,0,0,0,0,0,0,0,34,1,31,0,0,0
705,15,0,0,0,0,0,0,0,0,0,43,2,37,1,0,0
706,15,0,0,0,0,0,0,0,0,0,42,4,37,4,4,4
707,10,0,0,0,0,0,0,0,0,0,40,2,35,2,1,1
708,9,0,0,0,0,0,0,0,0,0,36,1,34,0,0,0
709,11,0,0,0,0,0,0,0,0,0,29,1,26,1,1,1
71,7,0,0,0,0,0,0,0,0,0,38,3,31,3,1,0
710,9,0,0,0,0,0,0,0,0,0,38,3,37,3,0,0
711,7,0,0,0,0,0,0,0,0,0,28,2,25,2,1,0
712,12,0,0,0,0,0,0,0,0,0,34,2,30,1,1,0
713,5,0,0,0,0,0,0,0,0,0,32,2,29,0,0,0
714,12,0,0,0,0,0,0,0,0,0,33,1,32,1,0,0
715,7,0,0,0,0,0,0,0,0,0,38,3,33,3,2,1
716,14,0,0,0,0,0,0,0,0,0,36,1,33,1,1,0
717,9,0,0,0,0,0,0,0,0,0,34,3,30,3,2,1
718,6,0,0,0,0,0,0,0,0,0,34,2,32,0,0,0
719,9,0,0,0,0,0,0,0,0,0,39,0,36,0,0,0
72,8,0,0,0,0,0,0,0,0,0,44,1,38,0,0,0
720,9,0,0,0,0,0,0,0,0,0,43,4,43,2,1,0
721,6,0,0,0,0,0,0,0,0,0,31,1,26,1,0,0
722,8,0,0,0,0,0,0,0,0,0,27,2,20,2,2,2
723,10,0,0,0,0,0,0,0,0,0,46,4,42,2,0,0
724,18,0,0,0,0,0,0,0,0,0,39,6,35,5,3,3
725,20,0,0,0,0,0,0,0,0,0,38,2,32,2,1,0
726,15,0,0,0,0,0,0,0,0,0,47,4,45,3,1,1
727,10,0,0,0,0,0,0,0,0,0,37,4,33,4,3,3
728,10,0,0,0,0,0,0,0,0,0,40,3,35,2,1,1
729,8,0,0,0,0,0,0,0,0,0,43,4,39,3,3,3
73,1,0,0,0,0,0,0,0,0,0,47,4,40,0,0,0
730,12,0,0,0,0,0,0,0,0,0,25,1,21,0,0,0
731,11,0,0,0,0,0,0,0,0,0,44,3,39,2,1,1
732,17,0,0,0,0,0,0,0,0,0,31,1,28,0,0,0
733,5,0,0,0,0,0,0,0,0,0,37,2,32,2,1,1
734,8,0,0,0,0,0,0,0,0,0,38,2,34,0,0,0
735,10,0,0,0,0,0,0,0,0,0,32,2,28,1,0,0
736,7,0,0,0,0,0,0,0,0,0,36,2,33,2,0,0
737,6,0,0,0,0,0,0,0,0,0,32,2,31,2,2,2
738,5,0,0,0,0,0,0,0,0,0,37,4,32,4,2,2
739,13,0,0,0,0,0,0,0,0,0,41,2,36,2,0,0
74,10,0,0,0,0,0,0,0,0,0,21,0,18,0,0,0
740,10,0,0,0,0,0,0,0,0,0,37,2,33,1,1,0
741,12,0,0,0,0,0,0,0,0,0,38,3,38,3,2,0
742,11,0,0,0,0,0,0,0,0,0,27,1,26,1,1,0
743,8,0,0,0,0,0,0,0,0,0,33,4,26,3,2,2
744,8,0,0,0,0,0,0,0,0,0,46,5,41,3,1,1
745,8,0,0,0,0,0,0,0,0,0,33,2,26,2,2,1
746,9,0,0,0,0,0,0,0,0,0,43,1,37,1,0,0
747,4,0,0,0,0,0,0,0,0,0,32,3,27,2,0,0
748,11,0,0,0,0,0,0,0,0,0,34,3,30,3,2,1
749,13,0,0,0,0,0,0,0,0,0,35,4,29,4,2,2
75,13,0,0,0,0,0,0,0,0,0,43,4,38,1,1,1
750,6,0,0,0,0,0,0,0,0,0,37,2,33,2,0,0
751,11,0,0,0,0,0,0,0,0,0,37,0,31,0,0,0
752,10,0,0,0,0,0,0,0,0,0,40,3,33,3,2,2
753,8,0,0,0,0,0,0,0,0,0,34,0,28,0,0,0
754,8,0,0,0,0,0,0,0,0,0,32,0,26,0,0,0
755,8,0,0,0,0,0,0,0,0,0,39,2,36,2,2,1
756,5,0,0,0,0,0,0,0,0,0,45,4,41,4,3,3
757,13,0,0,0,0,0,0,0,0,0,43,2,35,1,0,0
758,8,0,0,0,0,0,0,0,0,0,33,1,30,1,1,1
759,13,0,0,0,0,0,0,0,0,0,46,6,40,2,1,1
76,8,0,0,0,0,0,0,0,0,0,37,4,33,4,2,2
760,15,0,0,0,0,0,0,0,0,0,38,3,37,3,2,1
761,12,0,0,0,0,0,0,0,0,0,31,3,26,2,0,0
762,13,0,0,0,0,0,0,0,0,0,46,4,42,4,1,1
763,15,0,0,0,0,0,0,0,0,0,43,4,41,2,0,0
764,15,0,0,0,0,0,0,0,0,0,27,1,24,0,0,0
765,5,0,0,0,0,0,0,0,0,0,30,1,27,1,1,1
766,12,0,0,0,0,0,0,0,0,0,34,2,29,1,0,0
767,8,0,0,0,0,0,0,0,0,0,47,2,43,1,1,1
768,8,0,0,0,0,0,0,0,0,0,40,2,34,1,1,1
769,9,0,0,0,0,0,0,0,0,0,32,5,30,1,1,1
77,10,0,0,0,0,0,0,0,0,0,39,0,32,0,0,0
770,7,0,0,0,0,0,0,0,0,0,37,2,32,2,1,1
771,7,0,0,0,0,0,0,0,0,0,39,6,31,4,2,2
772,16,0,0,0,0,0,0,0,0,0,47,3,43,3,1,1
773,13,0,0,0,0,0,0,0,0,0,34,1,33,0,0,0
774,10,0,0,0,0,0,0,0,0,0,31,0,29,0,0,0
775,7,0,0,0,0,0,0,0,0,0,37,4,31,4,4,3
776,10,0,0,0,0,0,0,0,0,0,41,1,37,0,0,0
777,4,0,0,0,0,0,0,0,0,0,39,2,36,2,1,1
778,6,0,0,0,0,0,0,0,0,0,40,1,35,1,0,0
779,7,0,0,0,0,0,0,0,0,0,31,2,28,1,0,0
78,6,0,0,0,0,0,0,0,0,0,34,4,28,4,2,2
780,6,0,0,0,0,0,0,0,0,0,26,3,25,2,1,1
781,8,0,0,0,0,0,0,0,0,0,44,2,37,2,1,0
782,14,0,0,0,0,0,0,0,0,0,38,1,35,1,0,0
783,6,0,0,0,0,0,0,0,0,0,35,2,30,2,0,0
784,8,0,0,0,0,0,0,0,0,0,28,0,26,0,0,0
785,8,0,0,0,0,0,0,0,0,0,47,3,42,3,2,2
786,9,0,0,0,0,0,0,0,0,0,38,2,33,2,1,1
787,7,0,0,0,0,0,0,0,0,0,45,4,38,4,0,0
788,7,0,0,0,0,0,0,0,0,0,46,2,42,2,1,1
789,9,0,0,0,0,0,0,0,0,0,37,1,33,1,1,0
79,15,0,0,0,0,0,0,0,0,0,29,1,28,1,0,0
790,14,0,0,0,0,0,0,0,0,0,31,3,26,3,3,3
791,11,0,0,0,0,0,0,0,0,0,36,1,32,1,0,0
792,14,0,0,0,0,0,0,0,0,0,40,3,36,2,2,2
793,8,0,0,0,0,0,0,0,0,0,27,1,26,1,0,0
794,14,0,0,0,0,0,0,0,0,0,38,3,32,2,0,0
795,11,0,0,0,0,0,0,0,0,0,34,1,28,1,1,0
796,10,0,0,0,0,0,0,0,0,0,38,5,34,3,0,0
797,9,0,0,0,0,0,0,0,0,0,38,1,35,1,0,0
798,10,0,0,0,0,0,0,0,0,0,23,0,21,0,0,0
799,9,0,0,0,0,0,0,0,0,0,38,2,33,1,1,1
8,9,0,0,0,0,0,0,0,0,0,34,1,33,1,1,1
80,7,0,0,0,0,0,0,0,0,0,38,1,35,1,1,1
800,10,0,0,0,0,0,0,0,0,0,29,7,29,4,2,2
801,16,0,0,0,0,0,0,0,0,0,32,1,29,1,1,1
802,8,0,0,0,0,0,0,0,0,0,37,3,33,2,0,0
803,13,0,0,0,0,0,0,0,0,0,41,3,35,3,1,1
804,6,0,0,0,0,0,0,0,0,0,25,2,21,2,2,2
805,11,0,0,0,0,0,0,0,0,0,33,1,31,0,0,0
806,7,0,0,0,0,0,0,0,0,0,36,3,30,2,1,1
807,8,0,0,0,0,0,0,0,0,0,35,3,33,3,1,1
808,10,0,0,0,0,0,0,0,0,0,34,0,27,0,0,0
809,12,0,0,0,0,0,0,0,0,0,36,2,31,2,1,1
81,6,0,0,0,0,0,0,0,0,0,30,2,28,1,1,1
810,4,0,0,0,0,0,0,0,0,0,35,3,31,2,1,1
811,7,0,0,0,0,0,0,0,0,0,32,1,29,0,0,0
812,8,0,0,0,0,0,0,0,0,0,47,1,45,0,0,0
813,5,0,0,0,0,0,0,0,0,0,33,2,29,1,0,0
814,8,0,0,0,0,0,0,0,0,0,26,2,25,2,0,0
815,7,0,0,0,0,0,0,0,0,0,38,1,34,1,0,0
816,8,0,0,0,0,0,0,0,0,0,31,2,29,2,0,0
817,9,0,0,0,0,0,0,0,0,0,30,2,23,1,0,0
818,7,0,0,0,0,0,0,0,0,0,39,1,34,0,0,0
819,12,0,0,0,0,0,0,0,0,0,33,4,27,4,0,0
82,9,0,0,0,0,0,0,0,0,0,33,5,31,5,3,2
820,6,0,0,0,0,0,0,0,0,0,42,2,38,2,0,0
821,7,0,0,0,0,0,0,0,0,0,25,3,22,2,1,0
822,11,0,0,0,0,0,0,0,0,0,45,1,38,1,1,1
823,11,0,0,0,0,0,0,0,0,0,33,1,29,1,1,1
824,12,0,0,0,0,0,0,0,0,0,47,5,41,5,3,2
825,11,0,0,0,0,0,0,0,0,0,35,3,30,2,2,2
826,9,0,0,0,0,0,0,0,0,0,33,1,31,1,0,0
827,8,0,0,0,0,0,0,0,0,0,34,2,28,2,2,2
828,11,0,0,0,0,0,0,0,0,0,35,3,32,2,1,1
829,7,0,0,0,0,0,0,0,0,0,27,2,23,2,0,0
83,10,0,0,0,0,0,0,0,0,0,25,2,20,2,0,0
830,9,0,0,0,0,0,0,0,0,0,37,2,33,2,2,2
831,11,0,0,0,0,0,0,0,0,0,46,3,37,3,2,1
832,10,0,0,0,0,0,0,0,0,0,41,1,37,0,0,0
833,10,0,0,0,0,0,0,0,0,0,43,7,41,5,2,1
834,11,0,0,0,0,0,0,0,0,0,52,4,48,4,2,1
835,6,0,0,0,0,0,0,0,0,0,41,2,33,2,1,1
836,10,0,0,0,0,0,0,0,0,0,34,0,31,0,0,0
837,8,0,0,0,0,0,0,0,0,0,40,4,37,2,0,0
838,9,0,0,0,0,0,0,0,0,0,39,4,37,4,1,1
839,11,0,0,0,0,0,0,0,0,0,57,0,50,0,0,0
84,9,0,0,0,0,0,0,0,0,0,34,3,31,3,2,2
840,8,0,0,0,0,0,0,0,0,0,42,0,38,0,0,0
841,3,0,0,0,0,0,0,0,0,0,34,3,32,1,0,0
842,11,0,0,0,0,0,0,0,0,0,19,0,16,0,0,0
843,13,0,0,0,0,0,0,0,0,0,45,2,43,2,1,1
844,8,0,0,0,0,0,0,0,0,0,46,6,35,5,4,4
845,13,0,0,0,0,0,0,0,0,0,32,2,26,2,0,0
846,5,0,0,0,0,0,0,0,0,0,29,2,27,2,1,1
847,13,0,0,0,0,0,0,0,0,0,47,4,41,2,1,1
848,8,0,0,0,0,0,0,0,0,0,36,4,32,3,2,1
849,12,0,0,0,0,0,0,0,0,0,48,5,44,3,2,1
85,15,0,0,0,0,0,0,0,0,0,32,1,30,1,1,1
850,13,0,0,0,0,0,0,0,0,0,27,2,22,1,1,1
851,8,0,0,0,0,0,0,0,0,0,35,3,29,1,1,1
852,9,0,0,0,0,0,0,0,0,0,37,2,32,1,0,0
853,10,0,0,0,0,0,0,0,0,0,51,2,44,1,0,0
854,7,0,0,0,0,0,0,0,0,0,38,2,34,2,1,0
855,7,0,0,0,0,0,0,0,0,0,45,6,38,3,1,1
856,11,0,0,0,0,0,0,0,0,0,41,2,34,2,2,2
857,11,0,0,0,0,0,0,0,0,0,41,4,39,3,1,1
858,10,0,0,0,0,0,0,0,0,0,38,2,31,1,1,1
859,7,0,0,0,0,0,0,0,0,0,42,1,41,1,0,0
86,9,0,0,0,0,0,0,0,0,0,36,4,33,4,1,1
860,12,0,0,0,0,0,0,0,0,0,38,0,32,0,0,0
861,8,0,0,0,0,0,0,0,0,0,38,4,35,4,2,2
862,10,0,0,0,0,0,0,0,0,0,34,0,25,0,0,0
863,10,0,0,0,0,0,0,0,0,0,41,1,35,1,1,0
864,5,0,0,0,0,0,0,0,0,0,34,1,31,1,0,0
865,6,0,0,0,0,0,0,0,0,0,43,2,35,1,0,0
866,7,0,0,0,0,0,0,0,0,0,28,2,26,2,2,2
867,13,0,0,0,0,0,0,0,0,0,52,1,49,1,1,1
868,8,0,0,0,0,0,0,0,0,0,50,2,45,2,2,2
869,9,0,0,0,0,0,0,0,0,0,37,2,35,2,1,1
87,12,0,0,0,0,0,0,0,0,0,32,0,29,0,0,0
870,7,0,0,0,0,0,0,0,0,0,37,2,32,1,0,0
871,6,0,0,0,0,0,0,0,0,0,35,0,31,0,0,0
872,9,0,0,0,0,0,0,0,0,0,40,0,34,0,0,0
873,18,0,0,0,0,0,0,0,0,0,49,5,48,5,2,2
874,11,0,0,0,0,0,0,0,0,0,40,3,36,3,1,1
875,12,0,0,0,0,0,0,0,0,0,37,3,32,2,0,0
876,9,0,0,0,0,0,0,0,0,0,43,2,38,2,1,1
877,11,0,0,0,0,0,0,0,0,0,32,0,31,0,0,0
878,11,0,0,0,0,0,0,0,0,0,39,2,32,1,0,0
879,14,0,0,0,0,0,0,0,0,0,40,4,38,4,4,3
88,5,0,0,0,0,0,0,0,0,0,35,2,31,2,1,1
880,6,0,0,0,0,0,0,0,0,0,19,1,18,1,0,0
881,5,0,0,0,0,0,0,0,0,0,34,2,28,2,0,0
882,11,0,0,0,0,0,0,0,0,0,42,4,36,4,1,1
883,8,0,0,0,0,0,0,0,0,0,28,2,27,0,0,0
884,10,0,0,0,0,0,0,0,0,0,40,4,36,3,2,2
885,10,0,0,0,0,0,0,0,0,0,43,3,40,3,0,0
886,10,0,0,0,0,0,0,0,0,0,40,6,36,2,2,2
887,7,0,0,0,0,0,0,0,0,0,41,2,39,2,1,0
888,8,0,0,0,0,0,0,0,0,0,31,2,26,2,2,2
889,5,0,0,0,0,0,0,0,0,0,36,1,32,1,0,0
89,8,0,0,0,0,0,0,0,0,0,34,3,29,3,2,1
890,13,0,0,0,0,0,0,0,0,0,42,0,34,0,0,0
891,7,0,0,0,0,0,0,0,0,0,43,3,41,3,3,2
892,8,0,0,0,0,0,0,0,0,0,38,1,34,1,1,1
893,4,0,0,0,0,0,0,0,0,0,37,1,34,0,0,0
894,8,0,0,0,0,0,0,0,0,0,44,0,37,0,0,0
895,6,0,0,0,0,0,0,0,0,0,41,4,37,4,2,1
896,9,0,0,0,0,0,0,0,0,0,25,0,22,0,0,0
897,12,0,0,0,0,0,0,0,0,0,41,1,40,0,0,0
898,5,0,0,0,0,0,0,0,0,0,40,4,36,3,2,1
899,8,0,0,0,0,0,0,0,0,0,32,1,25,1,0,0
9,5,0,0,0,0,0,0,0,0,0,39,1,33,1,0,0
90,11,0,0,0,0,0,0,0,0,0,36,3,33,1,1,1
900,14,0,0,0,0,0,0,0,0,0,43,4,41,2,0,0
901,12,0,0,0,0,0,0,0,0,0,48,3,45,1,0,0
902,11,0,0,0,0,0,0,0,0,0,37,0,34,0,0,0
903,8,0,0,0,0,0,0,0,0,0,39,0,35,0,0,0
904,5,0,0,0,0,0,0,0,0,0,46,3,42,2,0,0
905,7,0,0,0,0,0,0,0,0,0,32,1,24,1,0,0
906,10,0,0,0,0,0,0,0,0,0,37,4,36,3,1,1
907,13,0,0,0,0,0,0,0,0,0,44,6,41,6,3,2
908,7,0,0,0,0,0,0,0,0,0,33,2,26,1,0,0
909,9,0,0,0,0,0,0,0,0,0,33,5,32,4,2,2
91,7,0,0,0,0,0,0,0,0,0,31,1,27,1,1,1
910,10,0,0,0,0,0,0,0,0,0,48,1,42,1,0,0
911,7,0,0,0,0,0,0,0,0,0,27,1,24,1,0,0
912,11,0,0,0,0,0,0,0,0,0,35,3,33,3,1,1
913,13,0,0,0,0,0,0,0,0,0,33,4,32,3,2,1
914,10,0,0,0,0,0,0,0,0,0,32,2,29,0,0,0
915,4,0,0,0,0,0,0,0,0,0,34,1,25,1,1,1
916,8,0,0,0,0,0,0,0,0,0,40,3,36,2,1,0
917,4,0,0,0,0,0,0,0,0,0,35,2,32,2,0,0
918,9,0,0,0,0,0,0,0,0,0,26,0,24,0,0,0
919,11,0,0,0,0,0,0,0,0,0,38,2,33,2,1,1
92,10,0,0,0,0,0,0,0,0,0,42,3,38,3,1,1
920,9,0,0,0,0,0,0,0,0,0,33,1,30,0,0,0
921,5,0,0,0,0,0,0,0,0,0,38,2,33,2,1,1
922,6,0,0,0,0,0,0,0,0,0,46,3,38,2,0,0
923,10,0,0,0,0,0,0,0,0,0,38,2,35,1,0,0
924,6,0,0,0,0,0,0,0,0,0,34,5,28,3,2,2
925,8,0,0,0,0,0,0,0,0,0,36,1,35,1,1,0
926,11,0,0,0,0,0,0,0,0,0,35,0,33,0,0,0
927,17,0,0,0,0,0,0,0,0,0,48,3,44,3,2,1
928,12,0,0,0,0,0,0,0,0,0,35,5,31,3,3,2
929,12,0,0,0,0,0,0,0,0,0,39,2,32,1,0,0
93,4,0,0,0,0,0,0,0,0,0,35,1,31,1,0,0
930,11,0,0,0,0,0,0,0,0,0,25,1,20,1,1,0
931,6,0,0,0,0,0,0,0,0,0,36,4,33,3,2,1
932,9,0,0,0,0,0,0,0,0,0,35,0,30,0,0,0
933,9,0,0,0,0,0,0,0,0,0,43,3,41,3,0,0
934,10,0,0,0,0,0,0,0,0,0,42,4,38,4,0,0
935,13,0,0,0,0,0,0,0,0,0,38,2,36,1,0,0
936,12,0,0,0,0,0,0,0,0,0,39,5,36,4,4,4
937,16,0,0,0,0,0,0,0,0,0,43,5,38,4,2,2
938,9,0,0,0,0,0,0,0,0,0,39,4,38,2,2,1
939,8,0,0,0,0,0,0,0,0,0,30,1,27,0,0,0
94,13,0,0,0,0,0,0,0,0,0,33,4,32,3,1,1
940,6,0,0,0,0,0,0,0,0,0,33,3,30,3,2,2
941,10,0,0,0,0,0,0,0,0,0,32,2,28,1,1,1
942,11,0,0,0,0,0,0,0,0,0,44,4,42,3,0,0
943,7,0,0,0,0,0,0,0,0,0,34,1,26,1,1,1
944,10,0,0,0,0,0,0,0,0,0,31,4,28,2,2,2
945,11,0,0,0,0,0,0,0,0,0,27,3,26,2,2,1
946,13,0,0,0,0,0,0,0,0,0,33,0,29,0,0,0
947,14,0,0,0,0,0,0,0,0,0,40,1,34,1,1,1
948,10,0,0,0,0,0,0,0,0,0,43,3,37,1,1,0
949,11,0,0,0,0,0,0,0,0,0,34,1,30,1,0,0
95,9,0,0,0,0,0,0,0,0,0,38,1,35,1,1,1
950,8,0,0,0,0,0,0,0,0,0,38,3,33,3,0,0
951,8,0,0,0,0,0,0,0,0,0,40,4,37,2,1,1
952,11,0,0,0,0,0,0,0,0,0,32,3,27,2,1,1
953,7,0,0,0,0,0,0,0,0,0,40,2,36,1,1,1
954,10,0,0,0,0,0,0,0,0,0,50,2,46,1,1,1
955,10,0,0,0,0,0,0,0,0,0,30,3,26,2,2,2
956,12,0,0,0,0,0,0,0,0,0,39,3,36,0,0,0
957,6,0,0,0,0,0,0,0,0,0,32,2,26,2,1,1
958,3,0,0,0,0,0,0,0,0,0,36,1,31,1,0,0
959,10,0,0,0,0,0,0,0,0,0,39,5,34,3,1,1
96,6,0,0,0,0,0,0,0,0,0,40,1,35,1,0,0
960,15,0,0,0,0,0,0,0,0,0,34,0,29,0,0,0
961,12,0,0,0,0,0,0,0,0,0,35,2,30,1,0,0
962,12,0,0,0,0,0,0,0,0,0,39,1,34,1,0,0
963,7,0,0,0,0,0,0,0,0,0,35,2,31,1,0,0
964,7,0,0,0,0,0,0,0,0,0,36,3,32,3,2,2
965,18,0,0,0,0,0,0,0,0,0,30,4,28,3,0,0
966,6,0,0,0,0,0,0,0,0,0,32,4,31,3,0,0
967,6,0,0,0,0,0,0,0,0,0,32,2,29,0,0,0
968,14,0,0,0,0,0,0,0,0,0,32,3,27,2,2,2
969,7,0,0,0,0,0,0,0,0,0,36,1,31,1,0,0
97,3,0,0,0,0,0,0,0,0,0,26,1,23,1,1,1
970,9,0,0,0,0,0,0,0,0,0,42,2,38,2,1,1
971,6,0,0,0,0,0,0,0,0,0,34,2,30,2,1,0
972,14,0,0,0,0,0,0,0,0,0,47,8,40,6,4,4
973,6,0,0,0,0,0,0,0,0,0,31,4,24,2,1,1
974,9,0,0,0,0,0,0,0,0,0,36,2,33,2,2,2
975,6,0,0,0,0,0,0,0,0,0,35,1,31,1,0,0
976,9,0,0,0,0,0,0,0,0,0,30,1,24,1,1,1
977,4,0,0,0,0,0,0,0,0,0,40,2,31,1,0,0
978,12,0,0,0,0,0,0,0,0,0,29,4,25,3,3,2
979,7,0,0,0,0,0,0,0,0,0,36,0,33,0,0,0
98,7,0,0,0,0,0,0,0,0,0,35,3,31,3,2,2
980,6,0,0,0,0,0,0,0,0,0,47,3,39,3,2,2
981,16,0,0,0,0,0,0,0,0,0,42,2,39,2,1,1
982,8,0,0,0,0,0,0,0,0,0,36,0,28,0,0,0
983,11,0,0,0,0,0,0,0,0,0,29,1,25,1,1,0
984,15,0,0,0,0,0,0,0,0,0,42,1,41,0,0,0
985,8,0,0,0,0,0,0,0,0,0,30,1,27,1,1,1
986,9,0,0,0,0,0,0,0,0,0,32,1,26,0,0,0
987,11,0,0,0,0,0,0,0,0,0,50,5,44,5,4,4
988,10,0,0,0,0,0,0,0,0,0,41,3,37,2,2,2
989,13,0,0,0,0,0,0,0,0,0,31,1,27,1,1,1
99,10,0,0,0,0,0,0,0,0,0,40,4,34,4,1,0
990,9,0,0,0,0,0,0,0,0,0,36,2,31,2,0,0
991,6,0,0,0,0,0,0,0,0,0,36,2,34,2,0,0
992,13,0,0,0,0,0,0,0,0,0,41,4,33,3,2,2
993,13,0,0,0,0,0,0,0,0,0,36,2,33,2,2,2
994,12,0,0,0,0,0,0,0,0,0,44,2,39,1,1,1
995,10,0,0,0,0,0,0,0,0,0,35,0,27,0,0,0
996,8,0,0,0,0,0,0,0,0,0,51,1,49,1,0,0
997,8,0,0,0,0,0,0,0,0,0,29,2,24,1,0,0
998,5,0,0,0,0,0,0,0,0,0,41,1,38,1,1,1
999,13,0,0,0,0,0,0,0,0,0,42,5,35,5,3,3