,a1,a1a1,a2,a2a2,a3,a3a3,a4a4,a5a5,a6a6,a7a7,a8a8,a9a9,b1b1,b2,b3,b4,b5,b5a1,b5b2,b5b5
446,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,8,0
447,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,11,8
448,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,8
449,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,0
45,10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,18,0,5,8
450,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,12,9
451,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0
452,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0
453,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,0
454,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,6
455,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,12
456,8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,28,0,7,0
457,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,9
458,14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,7
459,9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,12,0,6,15
46,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0
460,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,8,0
461,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,6
462,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,7
463,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,0,7,9
464,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,0,12
465,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,8,10
466,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,0,0
467,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,8,0,8,6
468,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0
469,9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0
47,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,9
470,13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,9
471,5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,20,0,8,10
472,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,31,0,0,0
473,7,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,26,0,0,0
474,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,5,5
475,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,11
476,13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,6,0
477,9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,5,6
478,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,0,0
479,12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,10
48,11,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,0,8
480,7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0
481,8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,28,0,8,5
482,14,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0
483,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0
484,8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,23,0,0,6
485,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0
486,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,5,9
487,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,5
488,12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,0,0,13
489,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20,0,6,5
49,14,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,5,7
490,5,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,34,0,0,0
491,11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,6
492,12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0
493,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0
494,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,0,10
495,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,20,0,7,6
496,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,10,0,0,13
497,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0
498,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,23,0,0,0
499,8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0
5,9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,5,0,5,11
50,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0
500,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,0,0,5
502,8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,13
503,12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0
504,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,6,7
505,15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,7,7
506,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,0,5
507,13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0
508,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0
509,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0
51,11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,0
510,13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,6,0
511,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16,0,11,10
512,14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0,0,9
513,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,6,7
514,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,27,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6
516,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,9
517,7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,6,8
518,7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,14,0,0,13
519,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,6,0
52,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0
520,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,8
521,9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,14,0,8,6
522,5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,21,0,0,9
523,9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,15,0,5,11
524,10,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,27,0,0,0
525,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,34,0,0,0
526,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,5
527,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,18,0,0,5
528,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,0,10
529,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,5,5
53,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6
530,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,5,0
531,9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0
532,10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0
533,11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,10
534,9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,7
535,14,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,11
536,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26,0,5,0
537,11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,33,0,0,0
538,16,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,6
539,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,6,7
54,13,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,0,0,6
540,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,0,0
541,9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,0,12
542,5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,27,0,0,5
543,8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,0,6
544,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,13,6
545,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0
546,11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,5
547,11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17,0,7,5
548,13,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,8,0,0,17
549,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,18,0,0,0
55,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,10
550,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0
551,10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0
552,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,8
553,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0
554,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0
555,7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,31,0,0,0
556,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,6,12
557,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0
558,12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,7,12
559,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,5,11
56,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0
560,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,7,13
561,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0
562,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,32,0,5,0
563,7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,17,0,0,0
564,8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,0
565,9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,9,7
566,6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,10,0,6,9
567,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,5
568,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,5,5
569,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,0
57,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,9
570,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,6,5
571,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0
572,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0
573,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0
574,11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,8,10
575,8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,28,0,0,0
576,5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,18,0,0,13
577,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,14
578,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,17,0,0,0
579,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0
58,12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,5,0,0,11
580,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,6
581,6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,28,0,0,0
582,11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,7
583,12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,16,0,0,9
584,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,0,0,8
585,7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0
586,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0
587,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,6,12
588,9,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,19,0,0,11
589,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,25,0,0,0
59,11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,11
590,8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,25,0,0,5
591,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0
592,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0
593,7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,33,0,0,0
594,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0
595,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,8
596,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,0
597,12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,20,0,5,13
598,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,5,7
599,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,5
6,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,5
60,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,5
600,12,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,0,0
601,13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,5
602,11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,28,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6
604,7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,5
605,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0
606,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,0,8
607,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0
608,6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,27,0,0,5
609,8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,5,9
61,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,11
610,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,0
611,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,12
612,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,10
613,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,11
614,12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,10,0,5,10
615,7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,0
616,10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,0,10
617,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0
618,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,8
619,10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,6
62,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,5
620,8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,20,0,0,5
621,14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,22,0,0,10
622,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,15,0,7,10
624,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,33,0,0,0
625,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,0,0
626,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,7,9
627,12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,26,0,0,0
628,6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,35,0,0,0
629,8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,30,0,0,0
63,12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,6
630,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,10
631,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,8,0
632,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11
633,7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,5
634,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0
635,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14
636,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,7,0,0,15
637,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,8,0
638,9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,7
639,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,7
64,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,5,8
640,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,5,7
641,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0
642,11,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,29,0,0,0
643,7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,9,7
644,9,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,46,0,0,0
645,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,7
646,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6,0,0,6
647,12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,0
648,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0
649,13,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,30,0,0,7
65,10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,7
650,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,29,0,0,0
651,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,5
652,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0
653,10,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,21,0,7,0
654,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,9,5
655,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,7
656,14,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0
657,7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,0
658,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,0
659,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0
66,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,11,6
660,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,20,0,0,0
662,11,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,6,9
663,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,11
664,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0
665,8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,0,5
666,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0
667,8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,16,0,7,13
668,6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,11,0,0,15
669,12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0
67,15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,7,6
670,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,11,0,6,6
671,15,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,5
672,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,30,0,0,0
673,9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,6,12
674,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,13,0,6,0
675,9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,7,7
676,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5
677,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0
678,6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,16,0,6,7
679,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,0,5,5
68,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,5
680,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0
681,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,6,5
682,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0
683,6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,7,6
684,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,5,5
685,5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,13,0,7,10
686,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,5,5
687,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0
688,13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,9
689,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,15,0,5,0
690,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,0,0
691,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,5,0
692,10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,12,0,0,0
693,6,0,0,0,0,0,0,0,0,0,0,0,0,26,6,5,23,0,0,0
694,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0
695,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,11
696,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,5,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,6
698,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,5,9
699,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,5
7,12,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,22,0,0,9
70,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0
700,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,6,10
701,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,5,9
702,9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,8,5
703,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0
704,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,0,9
705,11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,13,0,0,10
706,11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26,0,0,0
707,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,25,0,0,0
708,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,14
709,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0
71,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,0
710,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,5,10
711,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,0,0
712,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,8,0
713,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,7
714,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,0,6,0
715,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0
716,13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,18,0,0,0
717,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0
718,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,7,7
719,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,0,12
72,7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,7,10
720,5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,23,0,0,6
