,a1,a1a1,a2,a2a2,a3,a3a3,a4a4,a5a5,a6a6,a7a7,a8a8,a9a9,b1b1,b2,b3,b4,b5,b5a1,b5b2,b5b5
721,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,7,8
722,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0
723,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,0,9
724,15,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,27,0,0,0
725,19,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,0,7
726,13,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,18,0,6,10
727,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,30,0,0,0
728,9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5
729,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,5,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,12,0,5,12
730,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,5,0
731,10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,7
732,15,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,5,7
733,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,5
734,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17,0,5,7
735,7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,5
736,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,10
737,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0
738,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,5
739,12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,6,10
74,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,5,0
740,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,0
741,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,27,0,0,0
742,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,5
743,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0
744,6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,6
745,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0
746,7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,9,8
747,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,7
748,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0
749,12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0
75,10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,5
750,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,0,13
751,11,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,5,8
752,7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0
753,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,7
754,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,7,0
755,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,5
756,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,31,0,0,0
757,12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,8,0,6,11
758,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0
759,11,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,7
76,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0
760,12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,28,0,0,0
761,11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,7,5
762,13,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,19,0,0,9
763,12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,17,0,0,9
764,11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,6,0
765,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,5
766,11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5
767,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,8,5
768,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0
769,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0
77,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,6,9
770,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0
771,7,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,26,0,0,0
772,15,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,27,0,5,0
773,11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,13
774,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6
775,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,27,0,0,0
776,9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,13
777,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0
778,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,8,11
779,6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,6
78,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0
780,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0
781,7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,5,6
782,12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,5,6
783,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,8
784,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,10
785,7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0
786,9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,6
787,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,7,6
788,5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,24,0,5,5
789,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,6,8
79,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,5,5
790,13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,19,0,0,0
791,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,9
792,13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,33,0,0,0
793,6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,9
794,11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,10
795,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,6,0
796,9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,0,11
797,7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,13
798,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,5
799,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,5,0
8,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,6,0
80,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,7
800,10,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,22,0,0,0
801,13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,0,0
802,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,6,12
803,11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,5,0
804,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,19,0,0,0
805,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,8
806,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5
807,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0
808,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,5,9
809,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,5,0
81,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,7,0
810,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0
811,7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,8,6
812,7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,12
813,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,6
814,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0
815,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,9,7
816,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,8
817,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,7
818,7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,8,12
819,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,7
82,9,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,25,0,0,0
820,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,7
821,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,0
822,8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19,0,0,6
823,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,10
824,12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,31,0,0,0
825,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0
826,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,9,5
827,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,24,0,0,0
828,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,0
83,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,5,0
830,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,0
831,9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,23,0,0,0
832,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,7,13
833,9,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,28,0,0,0
834,9,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,31,0,0,7
835,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,0
836,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11
837,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,7,10
838,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0
839,9,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,10,0,6,19
84,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0
840,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,14,0,0,12
841,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,6,6
842,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0
843,11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,22,0,6,7
844,7,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,33,0,0,0
845,11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8
846,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0
847,12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,0,5
848,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,0,0
849,10,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,29,0,0,0
85,14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0
850,12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,6,0
851,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0
852,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,8,11
853,8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,15,0,0,12
854,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,5,6
855,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,26,0,0,0
856,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,0
857,10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,6
858,9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0
859,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,16
86,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0
860,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,7
861,7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0
862,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,5,5
863,9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,6,7
864,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,5,5
865,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,0
866,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0
867,10,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,28,0,0,6
868,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,27,0,0,7
869,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5
87,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,6,8
870,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,0,6,9
871,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,6,10
872,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,5,12
873,18,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,37,0,0,0
874,9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,0
875,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,5,8
876,7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,29,0,0,0
877,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,5,8
878,10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,5,0
879,10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0
88,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0
880,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,5
881,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,11
882,9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0
883,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,6,7
884,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0
885,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,0,7
886,8,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,28,0,0,0
887,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,6,8
888,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,0,0
889,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,6,6
89,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0
890,11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,6,8
891,5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0
892,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,5
893,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,0,14
894,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,7,8
895,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,30,0,0,0
896,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,0,8
897,11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,6,16
898,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,32,0,0,0
899,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14
90,9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,0
900,10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,6,11
901,8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,11,11
902,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,11
903,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,8,6
904,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,10,9
905,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8
906,9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0
907,10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,34,0,0,0
908,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7
909,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,0
91,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,0
910,9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,8,10
911,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,5,5
912,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0
913,12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,30,0,0,0
914,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,9
915,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,5
916,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,5,6
918,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,6,6
919,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,0
92,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,7,5
920,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7
921,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,0
922,5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,0,6,13
923,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,5,12
924,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,26,0,0,0
925,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,9
926,11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,9,8
927,15,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,33,0,0,0
928,9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0
929,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,7
93,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,12
930,11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0
931,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0
932,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10
933,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,8,7
934,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,9
935,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,0,8
936,10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0
937,14,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0
938,9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,29,0,0,0
939,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,12
94,12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,23,0,0,0
940,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0
941,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0
942,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,5,11
943,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,24,0,0,0
944,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,26,0,0,0
945,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0
946,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,5,9
947,12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5
948,9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,17,0,0,9
949,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,5,10
95,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,8
950,7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,5,9
951,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,6,5
952,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0
953,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,7,0
954,10,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,22,0,0,11
955,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0
956,11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,5,11
957,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0
958,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,8
959,10,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,19,0,0,6
96,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,7,8
960,13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,9
961,11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,7
962,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,7,6
963,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10
964,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0
965,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,5
966,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,5,7
967,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,16,0,0,8
968,13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0
969,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,9
97,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0
970,8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,5,5
971,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,6,6
972,13,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,31,0,0,0
973,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0
974,8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,0
975,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,5,7
976,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,21,0,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,7
978,11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,0,0,0
979,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,8
98,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0
980,5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,19,0,0,9
981,13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,0
982,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,9
983,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,0,6
984,13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,8,6
985,8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,0,0
986,7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,8
987,9,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,38,0,0,0
988,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,5,0
989,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,0
99,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0
990,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,5,7
991,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,9
992,12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,23,0,0,0
993,13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0
994,10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,0,9
995,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,7,0,0,10
996,7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,15,0,10,14
997,7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,5,7
998,5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19,0,0,10
999,11,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0